-1.112286523888190459e+04 6.499332088425290033e-02 -6.689456523134454380e-02 3.037741002742313743e+08 -2.465093976251009153e+05 1.610168217104076195e+10 1.721936127073721234e+00 1.157649036442595680e+05 3.771802042905455301e-05 1.558510027942245024e+01 1.145775771996112599e+04
-1.088728607240429847e+04 6.084291530303534423e-02 -6.251018238701608332e-02 2.957264862526095510e+08 -2.272769303084267012e+05 1.504458547987667847e+10 1.711908932650087811e+00 1.164250089875378180e+05 3.789213513468691057e-05 1.669085980760147336e+01 1.120570797999001115e+04
-1.065266277516734590e+04 5.685037547114592249e-02 -5.829922038320228816e-02 2.878561470034675598e+08 -2.093429508203147561e+05 1.403246135742883682e+10 1.702682501287578809e+00 1.170411541965337528e+05 3.805448537981428840e-05 1.987453676519170642e+01 1.095421753763312881e+04
-1.041881017215361499e+04 5.286273527568177005e-02 -5.437692891322289113e-02 2.802245245459331274e+08 -1.930096978737910686e+05 1.302649222087799835e+10 1.694153952865246726e+00 1.176159638389928587e+05 3.820579761351634949e-05 2.147487446081362350e+01 1.070620147114576503e+04
-1.018583871574962359e+04 4.900826508677846166e-02 -5.073339513331998757e-02 2.728596186894181967e+08 -1.781542583155212924e+05 1.205795343946677399e+10 1.686280324235877037e+00 1.181494667507843405e+05 3.834611063038119379e-05 1.890817037168674730e+01 1.046310512482805825e+04
-9.954025002766164107e+03 4.546872863074439414e-02 -4.725102510996832123e-02 2.657314619859181046e+08 -1.642949999206947105e+05 1.117116559180818748e+10 1.679024721754975635e+00 1.186395956092674605e+05 3.847491006059931259e-05 1.253821995539317058e+01 1.022399410017976516e+04
-9.723188378345756064e+03 4.224237257304392507e-02 -4.391498346561620997e-02 2.587347082918203771e+08 -1.513090957694564131e+05 1.036481301136499405e+10 1.672339761729235263e+00 1.190927632857022836e+05 3.859390665053187412e-05 6.905307149454037230e+00 9.985583179067110905e+03
-9.493038980277735391e+03 3.925062733520528341e-02 -4.075791456089598169e-02 2.517563252036080956e+08 -1.392436762687745213e+05 9.618808256146619797e+09 1.666181286520354243e+00 1.195180204066847073e+05 3.870549602484943239e-05 6.986342470578740027e+00 9.744353444398953798e+03
-9.263661980580647651e+03 3.639879466277048947e-02 -3.777438745246459312e-02 2.448131145138297677e+08 -1.280399336274640082e+05 8.909648622789600372e+09 1.660515546248397589e+00 1.199136191039672412e+05 3.880923518162458243e-05 1.056638336221319108e+01 9.501009736713209350e+03
-9.035185990910416876e+03 3.360426479141738476e-02 -3.495957211015574689e-02 2.379901809801760614e+08 -1.176477891053943604e+05 8.216940834031732559e+09 1.655310758305359675e+00 1.202756292400791717e+05 3.890410933196816035e-05 1.280078288517587204e+01 9.258796020787658563e+03
-8.807483058787418486e+03 3.094746726620498101e-02 -3.233786441293083624e-02 2.313173765655318797e+08 -1.081066826741178229e+05 7.559966179252000809e+09 1.650528949864207950e+00 1.206081570726288192e+05 3.899120908092387939e-05 1.290759321281285921e+01 9.019344193717455710e+03
-8.580395815105308429e+03 2.856511688853715508e-02 -2.992565118274568420e-02 2.247863131156206727e+08 -9.943226363603907521e+04 6.971702465361251831e+09 1.646134529913202638e+00 1.209161878336202790e+05 3.907185155635495706e-05 1.160096106859939269e+01 8.782817457953855410e+03
-8.353857510449619440e+03 2.641537443476821637e-02 -2.770265176508383484e-02 2.183758020639480054e+08 -9.152701823138508189e+04 6.441595830394790649e+09 1.642091493332951346e+00 1.212009658895683533e+05 3.914637175361808380e-05 9.637779085271263924e+00 8.548620329589828543e+03
-8.127793003576082810e+03 2.436568817795744385e-02 -2.562797328660178231e-02 2.120558353493512571e+08 -8.423126805359379796e+04 5.937067837410224915e+09 1.638365441488827123e+00 1.214632875871015567e+05 3.921498618027386443e-05 8.133943198110411998e+00 8.315766652671240081e+03
-7.902145528396095870e+03 2.236741327436906832e-02 -2.366038579876345721e-02 2.058111890733250082e+08 -7.739068389150353323e+04 5.446127530492980003e+09 1.634937563250668413e+00 1.217044208689176448e+05 3.927803360622010744e-05 7.130544168509326042e+00 8.083858800958179927e+03
-7.676887437200491149e+03 2.042817125179484730e-02 -2.176904994553581843e-02 1.996353759936196208e+08 -7.088979492186602147e+04 4.970530980661917686e+09 1.631794545074775060e+00 1.219254951291759644e+05 3.933581548856485475e-05 6.146938534588717751e+00 7.852820315075290637e+03
-7.451936485617516155e+03 1.855169802863123121e-02 -1.994960442490882613e-02 1.935247627666520476e+08 -6.470242625909283379e+04 4.511084162759789467e+09 1.628920768583972833e+00 1.221267910423675348e+05 3.938841061823891059e-05 4.415365644619609675e+00 7.622632820650163922e+03
-7.227218774928060157e+03 1.676029616050923876e-02 -1.821387749741627468e-02 1.874629508627339602e+08 -5.885611626911306666e+04 4.073109954526988506e+09 1.626303025152381121e+00 1.223085241596156557e+05 3.943588018225060228e-05 1.844105562458885128e+00 7.392766468833908220e+03
-7.002745377476560861e+03 1.510436497034510321e-02 -1.656219753079942250e-02 1.814123852070639133e+08 -5.334092221092821273e+04 3.668735717612168312e+09 1.623926552834431325e+00 1.224722735099596321e+05 3.947864082315851846e-05 -7.256198864360206835e-02 7.161914396462151672e+03
-6.778534207312949547e+03 1.361971488541095614e-02 -1.499076146066745038e-02 1.753507304262330532e+08 -4.813468189789109601e+04 3.306528787955129623e+09 1.621775437959330768e+00 1.226197985099618818e+05 3.951715542191990997e-05 -6.867810178658045883e-01 6.929362067600632145e+03
-6.554631887064753755e+03 1.229286642013831775e-02 -1.350263638994844521e-02 1.692575109719040394e+08 -4.323878925202022947e+04 2.983101178293021202e+09 1.619838107435236818e+00 1.227528209053314204e+05 3.955187625353378411e-05 1.432736205819325592e+00 6.694452128941885348e+03
-6.331090916853553608e+03 1.107823452033627858e-02 -1.210256639706537400e-02 1.631381935111109018e+08 -3.866089768489143898e+04 2.687295566874354362e+09 1.618103662490806061e+00 1.228730848908088374e+05 3.958326079676821124e-05 7.957189854188685629e+00 6.457541659663942482e+03
-6.107858814796649312e+03 9.932201179968059429e-03 -1.079951513360943340e-02 1.571175620896159708e+08 -3.442303786711878638e+04 2.408454794723664761e+09 1.616556570932893067e+00 1.229812665852395003e+05 3.961148731366833796e-05 1.247410126564522947e+01 6.223660317467320056e+03
-5.884861440863443931e+03 8.828962807999546705e-03 -9.602709182238355554e-03 1.512994269287881255e+08 -3.054869398589637422e+04 2.140262812360923290e+09 1.615180537026547958e+00 1.230777701379166538e+05 3.963666281584254686e-05 7.260182723746407163e+00 5.997004369406582555e+03
-5.662038523544157215e+03 7.773027990191390749e-03 -8.509613597017890926e-03 1.455634657554673553e+08 -2.702458636424685756e+04 1.883766325412573814e+09 1.613961280319961888e+00 1.231631233563133428e+05 3.965892633318901414e-05 -1.331160483976255859e+00 5.772890765199761518e+03
-5.439324557433769769e+03 6.789222919867530376e-03 -7.513565162086343306e-03 1.397505653892865479e+08 -2.382511729680210556e+04 1.644938593684017181e+09 1.612884211809225032e+00 1.232377674033549265e+05 3.967839406954123526e-05 -2.842672096751398758e+00 5.545078004957302255e+03
-5.216711581997888970e+03 5.896505433478146409e-03 -6.616000446116200757e-03 1.338766758453025222e+08 -2.095099588266835781e+04 1.428330601542118549e+09 1.611935677042407367e+00 1.233027037585761573e+05 3.969532814366070030e-05 2.051963063602506576e+00 5.314278578461778125e+03
-4.994210123603793363e+03 5.101468675063221964e-03 -5.817188882139810030e-03 1.280198825147472173e+08 -1.839983863965226192e+04 1.235502557746167898e+09 1.611103632631490923e+00 1.233590603006480524e+05 3.971002340449317805e-05 7.797536498940859317e+00 5.083672530901078972e+03
-4.771811581311742884e+03 4.393992391136435950e-03 -5.109770290098993029e-03 1.222532890467727482e+08 -1.614568231518770517e+04 1.063971511277121305e+09 1.610373552257013285e+00 1.234077124861536868e+05 3.972270868846545242e-05 8.991599147095149291e+00 4.856231787011718552e+03
-4.549510894939460741e+03 3.756155709753301007e-03 -4.480332752721797283e-03 1.166297039060661644e+08 -1.414402636334677481e+04 9.093737422299815416e+08 1.609731665783316279e+00 1.234495533090376848e+05 3.973361725795622186e-05 2.477090870972772585e+00 4.634120015912394592e+03
-4.327292310923176046e+03 3.180086436427333445e-03 -3.908208824566391550e-03 1.110495837031932473e+08 -1.232813448888983839e+04 7.697884804160830975e+08 1.609170204359095191e+00 1.234851868695597077e+05 3.974290694132469391e-05 -4.627706491231747599e+00 4.413433270988856748e+03
-4.105135442915850945e+03 2.662996780235681125e-03 -3.376216107481103904e-03 1.053617576825665981e+08 -1.064271954262954569e+04 6.445290788930907249e+08 1.608682788273858355e+00 1.235150588370837795e+05 3.975069418265861202e-05 -3.617075824887724167e+00 4.188203008187086198e+03
-3.883030116230859221e+03 2.205705560683093782e-03 -2.882984291254181691e-03 9.959825012486407161e+07 -9.082577163828167613e+03 5.337824601154946089e+08 1.608264163907443978e+00 1.235399227852623881e+05 3.975717562428196197e-05 1.344321044825602218e+00 3.959745122085383628e+03
-3.660967657300975134e+03 1.804461390379513480e-03 -2.436632845512686982e-03 9.387518636465854943e+07 -7.672548346313785260e+03 4.366312269841521978e+08 1.607910160476157424e+00 1.235604377794201573e+05 3.976252321011796136e-05 2.794182255304611839e+00 3.732714276678884744e+03
-3.438940075601622993e+03 1.438794130791018824e-03 -2.044378768431419965e-03 8.820366306578239799e+07 -6.434695208379720498e+03 3.481140875874891877e+08 1.607612672865486925e+00 1.235770272867659951e+05 3.976684742698149776e-05 1.623988696154667233e+00 3.507581611637851893e+03
-3.216941494243349098e+03 1.091868313962761133e-03 -1.708836972386523333e-03 8.254503980444768071e+07 -5.376679512126803274e+03 2.641518835576725304e+08 1.607363106577997858e+00 1.235901690601108276e+05 3.977027288006315740e-05 7.286328117397887771e-01 3.282838757918559622e+03
-2.994965835843390323e+03 7.633937693343149098e-04 -1.422771874880043169e-03 7.688807921704488993e+07 -4.475321826015841907e+03 1.846706239046930373e+08 1.607154914645292809e+00 1.235998507215218124e+05 3.977279639756913258e-05 2.486010201440553846e-01 3.058053920099693187e+03
-2.773007769401068799e+03 4.715702079566389828e-04 -1.174082718534172386e-03 7.123190417592330277e+07 -3.692244671295975877e+03 1.140688340809177756e+08 1.606981745538232476e+00 1.236060730308028578e+05 3.977441821781149250e-05 -4.637238436440176137e-02 2.833207547144246291e+03
-2.551063431382548060e+03 2.541935394855466732e-04 -9.567096949891044921e-04 6.557579328359016031e+07 -3.008134672922275058e+03 6.148390284685201943e+07 1.606839414838845626e+00 1.236096266917524918e+05 3.977534445848817925e-05 -2.630778845564386570e-01 2.608299765993414439e+03
-2.329129831714928514e+03 1.360861113279231420e-04 -7.672422230727460497e-04 5.991809116023326665e+07 -2.412087843507108573e+03 3.291478127375421301e+07 1.606725184585328092e+00 1.236112919000715920e+05 3.977577848343195161e-05 -5.813771555828080029e-01 2.383288721139520476e+03
-2.107204512891959894e+03 1.028663003284422376e-04 -6.022453499369024308e-04 5.426220896988309175e+07 -1.893168582487170625e+03 2.487901152789099514e+07 1.606634675886444485e+00 1.236121908685396338e+05 3.977601279283661425e-05 -1.801567981427603327e+00 2.158334318153643380e+03
-1.885285639037118926e+03 1.099346960845865316e-04 -4.578871906297816291e-04 4.859936048564601690e+07 -1.439245613511766578e+03 2.658757796784340963e+07 1.606563997632350027e+00 1.236134155574253527e+05 3.977633199830996074e-05 -4.184905722747113366e+00 1.933104297582602385e+03
-1.663372330733778881e+03 1.004360362672321224e-04 -3.252590735107124885e-04 4.288970138985852897e+07 -1.022286456547621015e+03 2.428953102966312692e+07 1.606511658886474514e+00 1.236147400652059732e+05 3.977667722011258910e-05 -5.658298639828916343e+00 1.706009808251417098e+03
-1.441464276460294286e+03 3.662807325430656727e-05 -1.970661714540587143e-04 3.710485274530453980e+07 -6.193414508688548494e+02 8.857914795791521668e+06 1.606476263785784786e+00 1.236157105834330432e+05 3.977693017707198419e-05 -4.332553818493196651e+00 1.475917136880516409e+03
-1.219561150195224172e+03 -7.152685307036783736e-05 -7.617167887335668584e-05 3.125632694347447157e+07 -2.393851120513694184e+02 -1.729726443699539080e+07 1.606457398225173083e+00 1.236157791456877312e+05 3.977694804720068728e-05 -5.820385020583828534e-02 1.243281292976903160e+03
-9.976629779163135936e+02 -1.821104958663653328e-04 2.969440944205441931e-05 2.539500756073664501e+07 9.332060933862261720e+01 -4.403905764417970926e+07 1.606455073957712365e+00 1.236143107417756546e+05 3.977656532065172750e-05 5.716681150072450812e+00 1.010126177058085659e+03
-7.757700898012145672e+02 -2.539996901509599054e-04 1.139558392303853019e-04 1.960298497565910593e+07 3.581369448347119260e+02 -6.142344625798428804e+07 1.606465781855848984e+00 1.236118002775993227e+05 3.977591098827039265e-05 9.491814028755191757e+00 7.797265854962184903e+02
-5.538825800999292142e+02 -2.642742202145991035e-04 1.725263365633173578e-04 1.393713655749190971e+07 5.422296151393052241e+02 -6.390811179576429725e+07 1.606485115013514653e+00 1.236089902691827010e+05 3.977517857908707610e-05 8.540129706173232194e+00 5.543520954553636102e+02
-3.320012625905663981e+02 -2.240177916633320505e-04 2.084544782909422049e-04 8.385221720331490040e+06 6.551745032608419024e+02 -5.417332677818951011e+07 1.606510632329272381e+00 1.236063665558854264e+05 3.977449472357728568e-05 3.302877623486319525e+00 3.335179570713505086e+02
-1.101271338816844150e+02 -1.640324374975945393e-04 2.277066466609385469e-04 2.876073590554670896e+06 7.157126776916519475e+02 -3.966755542205178738e+07 1.606539792008850664e+00 1.236044718424830353e+05 3.977400087590700855e-05 -3.448811403221566430e+00 1.143929535098944967e+02
1.117409371805149050e+02 -1.054969197679272476e-04 2.301588506799863334e-04 -2.685149083785613999e+06 7.234472405405192603e+02 -2.551226928812090680e+07 1.606570276212001991e+00 1.236032397605276055e+05 3.977367973907188040e-05 -7.762136070596930892e+00 -1.067982597101512994e+02
3.336045268774871602e+02 -5.745095294942104109e-05 2.161220982172136745e-04 -8.359777183452055790e+06 6.793512886249540088e+02 -1.389348981953469850e+07 1.606600896818270341e+00 1.236023953184519632e+05 3.977345963854428721e-05 -6.964268252469667964e+00 -3.324972603932537822e+02
5.554638764330160257e+02 -1.442157215444193406e-05 1.924106528479869430e-04 -1.413546174311391078e+07 6.048380375471942898e+02 -3.487646661363153718e+06 1.606629056066080308e+00 1.236020024703958916e+05 3.977335724413604082e-05 -1.733037327922515969e+00 -5.622147697196875242e+02
7.773199161334931659e+02 2.622212638086157696e-05 1.700735157168159549e-04 -1.993764134191089496e+07 5.346379593358615239e+02 6.341535728963521309e+06 1.606652698119386491e+00 1.236019846372507745e+05 3.977335259599055876e-05 4.770213195725589550e+00 -7.929868390242203304e+02
9.991730703172524954e+02 5.261043218463450153e-05 1.638247329747408209e-04 -2.567265489767244086e+07 5.150087843807383479e+02 1.272348098146875016e+07 1.606674060026096917e+00 1.236023390761979681e+05 3.977344497921038690e-05 8.501379388345201349e+00 -1.021089927042830936e+03
1.221022608126161231e+03 5.672337579594538629e-05 1.859747226986492347e-04 -3.128531209243244305e+07 5.846566369156606697e+02 1.371843186579361558e+07 1.606696569791792983e+00 1.236030830656765320e+05 3.977363889719277346e-05 6.870110777480359587e+00 -1.244330705950386346e+03
1.442872340481027322e+03 8.208452491456555823e-06 2.385168611672423659e-04 -3.679840166580670327e+07 7.498631463875410645e+02 1.985242951187933562e+06 1.606724052527220392e+00 1.236034931572810310e+05 3.977374578588984495e-05 8.520855678710005376e-01 -1.463610273182861192e+03
1.664726483342368056e+03 -1.090125611493737864e-04 3.177591972436660936e-04 -4.229569326767753810e+07 9.990430123743017248e+02 -2.636580404797971249e+07 1.606761210993207234e+00 1.236032126359336689e+05 3.977367266915688733e-05 -6.123382394696033515e+00 -1.682255059343669018e+03
1.886582634419133683e+03 -2.024168142542619923e-04 4.219848317456352874e-04 -4.787309761186715215e+07 1.326827262265125910e+03 -4.895817355367203802e+07 1.606810809822277974e+00 1.236020919107544032e+05 3.977338055644362376e-05 -1.020739067122840993e+01 -1.904074929732564669e+03
2.108439267218217537e+03 -1.933101107274157659e-04 5.517913771740290321e-04 -5.358773808377332240e+07 1.735154288442151028e+03 -4.675740185211981088e+07 1.606875339345103626e+00 1.235989549038031109e+05 3.977256290495528488e-05 -9.023238799747428374e+00 -2.131321683871142341e+03
2.330295011933007572e+03 -1.751065626675049147e-04 7.117369922661369091e-04 -5.941867771235754341e+07 2.238390330981260377e+03 -4.235614717253907025e+07 1.606959080805728801e+00 1.235954722908209224e+05 3.977165516766916999e-05 -3.842808517381944622e+00 -2.363179160494753887e+03
2.552147989397668425e+03 -2.814082037553817888e-04 9.075209464849041084e-04 -6.528928153498280793e+07 2.854434680033257791e+03 -6.807167875584888458e+07 1.607066481079351572e+00 1.235947714216317836e+05 3.977147248669235860e-05 1.861384899722134945e+00 -2.596650864244480090e+03
2.774008752160899348e+03 -5.381362775662586456e-04 1.139986550983736885e-03 -7.112428189803344011e+07 3.586107510643334535e+03 -1.301785212741497606e+08 1.607202386293962393e+00 1.235930513626827596e+05 3.977102415390992672e-05 5.282292200144862448e+00 -2.828685533296186350e+03
2.995892201506021138e+03 -9.113683000874235173e-04 1.409218663068212375e-03 -7.688019653348857164e+07 4.434076790815141067e+03 -2.204786466013886631e+08 1.607372422771535803e+00 1.235845853670120123e+05 3.976881747772853141e-05 4.992560309302184862e+00 -3.057434503592204692e+03
3.217803841801105591e+03 -1.332232171667236667e-03 1.717757644988448813e-03 -8.256785324431864917e+07 5.406574794912417929e+03 -3.223178561041862369e+08 1.607581064167233231e+00 1.235711263241312699e+05 3.976530929616648780e-05 2.095571937596183876e+00 -3.283336222180814730e+03
3.439752829082166954e+03 -1.711329459491162282e-03 2.071079743262599880e-03 -8.823578717586098611e+07 6.520969352306772635e+03 -4.140686616226096153e+08 1.607833216961904732e+00 1.235561577921609569e+05 3.976140757180190451e-05 -8.340749933303092112e-01 -3.508379096318180473e+03
3.661751121434460856e+03 -2.048681036806772153e-03 2.479080118576858661e-03 -9.392248626585224271e+07 7.808905202821259991e+03 -4.957378509347506166e+08 1.608136143316190259e+00 1.235381111767320835e+05 3.975670338927368263e-05 -2.401529856702381949e+00 -3.734048428054618853e+03
3.883807264921678325e+03 -2.409992315280919117e-03 2.949315690586500407e-03 -9.964551019515360892e+07 9.294968207403524502e+03 -5.832305169804347754e+08 1.608497350038452289e+00 1.235145966885468661e+05 3.975057370914868014e-05 -2.233661548290541088e+00 -3.960966197798180019e+03
4.105950123556546714e+03 -2.790655399561200924e-03 3.481167125696588410e-03 -1.053980376539024264e+08 1.097786695122415586e+04 -6.754361232878031731e+08 1.608925716595124733e+00 1.234869249814879004e+05 3.974336005476525427e-05 -1.048320139294962150e+00 -4.188872159544749593e+03
4.328204997628272395e+03 -3.176480777943657598e-03 4.068375410807937090e-03 -1.111576805498233289e+08 1.283854525375479352e+04 -7.689235859497480392e+08 1.609430482956569985e+00 1.234566187523218396e+05 3.973545926231429322e-05 -1.865677651726400932e-01 -4.416901487180850381e+03
4.550570068003890810e+03 -3.644650089423571993e-03 4.702368842786971460e-03 -1.169130058729203939e+08 1.485102239613542952e+04 -8.823854588408360481e+08 1.610017625051807233e+00 1.234222534588573326e+05 3.972649983149967469e-05 -5.627328577417191335e-02 -4.644544508110692732e+03
4.773044626799488469e+03 -4.272695807054531676e-03 5.378727156489316111e-03 -1.226636524897785187e+08 1.700264615107470308e+04 -1.034613136581749320e+09 1.610692944585608855e+00 1.233819893249257002e+05 3.971600190148967795e-05 -5.476191379656963898e-01 -4.871709855527712534e+03
4.995600750579458690e+03 -5.070216802398973439e-03 6.103637433913807094e-03 -1.284184047435691357e+08 1.931460093170073014e+04 -1.227967177944227695e+09 1.611462802489462165e+00 1.233341946398896253e+05 3.970353971167595432e-05 -1.135129546076694584e+00 -5.098665232446373011e+03
5.218214177587798986e+03 -6.000771715330159919e-03 6.888592569809744333e-03 -1.341875213114943504e+08 2.182523915660107741e+04 -1.453665174817316532e+09 1.612333697686519463e+00 1.232774661297470302e+05 3.968874688727926119e-05 -1.246788508879181911e+00 -5.325734568763290554e+03
5.440917514735593613e+03 -6.951421592856351847e-03 7.744249824894273472e-03 -1.399680940967834294e+08 2.457055354699734744e+04 -1.684380939035395384e+09 1.613315755409813423e+00 1.232112826039231295e+05 3.967148688850436774e-05 -1.315210351758200114e+00 -5.552742409769489313e+03
5.663745646872527686e+03 -7.836448561948884325e-03 8.677901546256425527e-03 -1.457565089422414005e+08 2.757663497127742448e+04 -1.899365258223561764e+09 1.614420362429781708e+00 1.231343656752813695e+05 3.965142551266139187e-05 -1.895000251447562567e+00 -5.779453357308849263e+03
5.886765476551156098e+03 -8.777797453661275590e-03 9.688632490750160101e-03 -1.515556645485106111e+08 3.084324817524805621e+04 -2.128170408618998528e+09 1.615657868642466077e+00 1.230474503349729493e+05 3.962875349813838277e-05 -3.308180338291892397e+00 -6.005962071639477472e+03
6.110044818893555203e+03 -9.915328338414155368e-03 1.077799363155065339e-02 -1.573794188110706806e+08 3.437747371286849375e+04 -2.404710039737602234e+09 1.617040322399335928e+00 1.229533681115813961e+05 3.960420856019544939e-05 -5.452138396013815225e+00 -6.232887325675989814e+03
6.333559410254664726e+03 -1.117702206029614828e-02 1.195611409926046823e-02 -1.632602055085145235e+08 3.821700873910394148e+04 -2.711605845060982227e+09 1.618579046349567951e+00 1.228478970310672303e+05 3.957668816125522267e-05 -6.920788201532038997e+00 -6.461298242552921693e+03
6.557277388960636927e+03 -1.244338629569148418e-02 1.323346841185055536e-02 -1.692219880864477456e+08 4.240342867496703548e+04 -3.019981032654391766e+09 1.620285536619746392e+00 1.227241117997847905e+05 3.954438335347351728e-05 -6.496277533534557946e+00 -6.691779168727418437e+03
6.781156281494915675e+03 -1.366350386956539584e-02 1.462682809641041581e-02 -1.752585735583966076e+08 4.699567982391795522e+04 -3.317517300878721714e+09 1.622178199642648533e+00 1.225862878293504036e+05 3.950840750558498279e-05 -4.422418206298893928e+00 -6.924187142992674126e+03
7.005151398194548165e+03 -1.484865627336215063e-02 1.613829435166208581e-02 -1.813414722124657631e+08 5.200501148737784388e+04 -3.606962569791767120e+09 1.624274731517876935e+00 1.224408696295711852e+05 3.947044102190773424e-05 -1.823748105379356943e+00 -7.157627883788049985e+03
7.229329775813899687e+03 -1.617568050673263980e-02 1.773977090595772049e-02 -1.874302501502968073e+08 5.735037079724993237e+04 -3.931339293852843285e+09 1.626590867469846380e+00 1.222835598673772038e+05 3.942936018352012639e-05 -5.701372806917676117e-01 -7.390254842463330533e+03
7.453784758657848215e+03 -1.784919197135865707e-02 1.941203587053921820e-02 -1.935017133145770431e+08 6.298104932531943632e+04 -4.340533051865419388e+09 1.629145588974528547e+00 1.221084158391437813e+05 3.938361017997677545e-05 -1.940563104278432371e+00 -7.620796046338923588e+03
7.678585330153396171e+03 -1.981862160962314170e-02 2.115715039028804798e-02 -1.995766168794996142e+08 6.891301149512926349e+04 -4.822421075610294342e+09 1.631945155416378856e+00 1.219138892807012598e+05 3.933278257891663604e-05 -5.032629268181505466e+00 -7.849903679557101896e+03
7.903816342684395750e+03 -2.190871839768951737e-02 2.301701759928544491e-02 -2.056967423045580387e+08 7.529364634524623398e+04 -5.334500655307491302e+09 1.634999551099756809e+00 1.216984809406957938e+05 3.927648082019847702e-05 -8.399054684346594968e+00 -8.079044153902282233e+03
8.129506454108071921e+03 -2.407560147066446082e-02 2.508733499112896642e-02 -2.119074889995560944e+08 8.245279215231433045e+04 -5.866249805435239792e+09 1.638339697651101545e+00 1.214609080368719442e+05 3.921436389755813114e-05 -1.066016015526801475e+01 -8.309817386246390015e+03
8.355654798885061609e+03 -2.634568848536610053e-02 2.743918833096345433e-02 -2.182473595117431879e+08 9.064728950478589104e+04 -6.424292561886527061e+09 1.641996265576787017e+00 1.212004859499668382e+05 3.914624619191317697e-05 -1.019770749929589293e+01 -8.543564866181683101e+03
8.582337514465756612e+03 -2.872198269253812414e-02 3.005191834592847375e-02 -2.246875682227119505e+08 9.983949395317964081e+04 -7.009591400416417122e+09 1.646020633094580132e+00 1.209158938824233192e+05 3.907177461853118290e-05 -9.472342627959832839e+00 -8.778942025183650912e+03
8.809643815131565134e+03 -3.120377590797673503e-02 3.281293806140033603e-02 -2.311842785555596650e+08 1.096880273304171424e+05 -7.622246359275887489e+09 1.650465389089748491e+00 1.206057865493358840e+05 3.899058832613596157e-05 -1.261059324141267624e+01 -9.014011032634569347e+03
9.037588383200743920e+03 -3.379808560539434431e-02 3.560162231879189509e-02 -2.378162725736605823e+08 1.198152229927578883e+05 -8.264198955314871788e+09 1.655340138237779923e+00 1.202689990391179017e+05 3.890237220395141755e-05 -1.555725061747828697e+01 -9.251617151816906699e+03
9.266125781589227699e+03 -3.651011562429620078e-02 3.836183233645193424e-02 -2.446654917679570913e+08 1.300519428997694486e+05 -8.936945643260530472e+09 1.660644539300056843e+00 1.199043911222965398e+05 3.880681603890488019e-05 -1.236218219678491081e+01 -9.494688730107307492e+03
9.495266733704518629e+03 -3.932022088264272575e-02 4.104204950670060914e-02 -2.516415100823972523e+08 1.402401056758281193e+05 -9.635938629259002686e+09 1.666374124441021953e+00 1.195108676271472505e+05 3.870361972789443459e-05 -7.617653323419575351e+00 -9.739437313982216438e+03
